1724650389.0555162	{"bid": 27.097103980944354}
1724650389.058021	{"bid": 29.57894333876427}
1724650389.058865	{"bid": 24.34819319068317}
1724650389.0631285	{"bid": 24.507285317191098}
1724650389.0649204	{"bid": 29.671207855605893}
1724650389.1385987	{"bid": 20.085826491863337}
1724650389.1416862	{"bid": 21.24896553684242}
1724650389.1418176	{"bid": 25.179867479649584}
1724650389.1420274	{"bid": 20.937628728060748}
1724650389.143463	{"bid": 24.73629399066534}
1724650389.1660538	{"bid": 27.16611990294696}
1724650389.169202	{"bid": 26.507819590165965}
1724650389.1695564	{"bid": 24.740470867724227}
1724650389.1718373	{"bid": 21.637649243569022}
1724650389.1723845	{"bid": 24.45303652976544}
1724650389.204273	{"bid": 44.99920143552252}
1724650389.2055585	{"bid": 46.773014519423825}
1724650389.2078948	{"bid": 47.12101135491673}
1724650389.2080414	{"bid": 46.93130405202438}
1724650389.2082415	{"bid": 46.16187894724135}
1724650389.234576	{"bid": 19.98704608452}
1724650389.2403169	{"bid": 19.661224597305228}
1724650389.2409432	{"bid": 23.003645449161827}
1724650389.241731	{"bid": 21.93163743535019}
1724650389.2426603	{"bid": 25.316152610507892}
1724650389.2662976	{"bid": 27.41895020225764}
1724650389.267513	{"bid": 31.78316113247493}
1724650389.268078	{"bid": 34.065096080605386}
1724650389.2687912	{"bid": 29.20366093190357}
1724650389.271254	{"bid": 28.701520374409128}
1724650389.296671	{"bid": 41.77218127020485}
1724650389.299497	{"bid": 46.06994971978124}
1724650389.3004827	{"bid": 45.492005850882904}
1724650389.301191	{"bid": 45.610699982888114}
1724650389.3026354	{"bid": 45.83213192188274}
1724650389.3258238	{"bid": 42.393329841823004}
1724650389.3318698	{"bid": 45.11584176363575}
1724650389.334189	{"bid": 42.254008723129466}
1724650389.3351028	{"bid": 44.3085973799075}
1724650389.335239	{"bid": 38.31944669180799}
1724650389.361141	{"bid": 33.780656668362695}
1724650389.3668368	{"bid": 31.659002430029023}
1724650389.3670206	{"bid": 36.08883475079943}
1724650389.3691056	{"bid": 29.04852110673032}
1724650389.3699796	{"bid": 34.85051436869482}
1724650389.3937807	{"bid": 33.02214877890595}
1724650389.397303	{"bid": 32.913213517299}
1724650389.3993893	{"bid": 39.315652693905946}
1724650389.3996048	{"bid": 36.43717035541732}
1724650389.400231	{"bid": 35.63474053283139}
