1724648807.85092	{"bid": 31.592435272673786}
1724648807.853223	{"bid": 32.71347888430758}
1724648807.8539832	{"bid": 30.96905024687657}
1724648807.8542974	{"bid": 27.45554902066649}
1724648807.8619783	{"bid": 26.143884638154397}
1724648807.8791933	{"bid": 27.648456481686054}
1724648807.8795247	{"bid": 30.979781758768148}
1724648807.8800006	{"bid": 29.206466259512347}
1724648807.880073	{"bid": 31.791978841486596}
1724648807.881375	{"bid": 28.152878283209155}
1724648807.9109898	{"bid": 31.647453685484866}
1724648807.9131145	{"bid": 31.33718441104646}
1724648807.9149024	{"bid": 29.976868390681453}
1724648807.91579	{"bid": 27.207513015160455}
1724648807.9169307	{"bid": 30.1116729226618}
1724648807.949917	{"bid": 32.373754193265626}
1724648807.95075	{"bid": 37.9309954260674}
1724648807.954473	{"bid": 37.13870080093636}
1724648807.9547815	{"bid": 36.95620321554053}
1724648807.9562047	{"bid": 34.321837947051996}
1724648807.9809296	{"bid": 25.402094686776987}
1724648807.9878657	{"bid": 25.19837285105422}
1724648807.9880407	{"bid": 25.89772207237372}
1724648807.9886987	{"bid": 20.581699880333126}
1724648807.9916296	{"bid": 18.22675962618936}
1724648808.019228	{"bid": 44.383059431157825}
1724648808.0208683	{"bid": 37.26752843959777}
1724648808.0217724	{"bid": 40.75479160859806}
1724648808.0218184	{"bid": 43.498305162523266}
1724648808.0228407	{"bid": 37.64864823615669}
1724648808.0511427	{"bid": 36.062285997458844}
1724648808.0517035	{"bid": 34.331816173055586}
1724648808.0541625	{"bid": 40.77690071753383}
1724648808.0543647	{"bid": 39.710184639247565}
1724648808.055109	{"bid": 35.905700031579194}
1724648808.0808308	{"bid": 22.563381769840827}
1724648808.0877128	{"bid": 18.21748625279715}
1724648808.0900002	{"bid": 22.588056689073298}
1724648808.0906253	{"bid": 19.42067428499619}
1724648808.092202	{"bid": 18.05559507052122}
1724648808.1188097	{"bid": 27.70046652244757}
1724648808.1207802	{"bid": 27.2835727542603}
1724648808.121355	{"bid": 21.88281914681336}
1724648808.1231582	{"bid": 22.52266082743783}
1724648808.1239138	{"bid": 22.59656721232269}
1724648808.150938	{"bid": 45.57129204075833}
1724648808.153434	{"bid": 43.943995418990305}
1724648808.1543171	{"bid": 40.46938225214628}
1724648808.1546006	{"bid": 40.84357215378169}
1724648808.1556158	{"bid": 46.992347022850126}
