1719408274.7323716	{"bid": 43.14491078818702}
1719408274.7351003	{"bid": 44.12352862856195}
1719408274.739424	{"bid": 42.25904449899859}
1719408274.7445347	{"bid": 46.37184606183568}
1719408274.745506	{"bid": 39.758894227885314}
1719408274.795744	{"bid": 18.556338152516002}
1719408274.7977586	{"bid": 17.398555625059675}
1719408274.809413	{"bid": 21.8493091587286}
1719408274.810855	{"bid": 17.706247097020025}
1719408274.823487	{"bid": 17.919956594749937}
1719408274.9922574	{"bid": 37.88329214019487}
1719408274.9946206	{"bid": 42.30169860252464}
1719408274.9983623	{"bid": 35.94747118406939}
1719408274.9986112	{"bid": 36.89650258553057}
1719408275.0019317	{"bid": 36.18868414308803}
1719408275.1362529	{"bid": 37.48188495669626}
1719408275.1381938	{"bid": 33.83853813417312}
1719408275.1406887	{"bid": 40.37227437954091}
1719408275.1412313	{"bid": 36.85318922566109}
1719408275.1577885	{"bid": 35.60116928002682}
1719408275.2639265	{"bid": 29.090110859595924}
1719408275.2708797	{"bid": 29.080284713280797}
1719408275.2743366	{"bid": 29.982660941162557}
1719408275.2885861	{"bid": 28.746326981643566}
1719408275.30052	{"bid": 34.32447682230223}
1719408275.3911085	{"bid": 38.1476002020488}
1719408275.4001536	{"bid": 43.68905310265627}
1719408275.4099612	{"bid": 38.41683380530035}
1719408275.410623	{"bid": 41.31459476118571}
1719408275.4115694	{"bid": 37.17948812316741}
1719408275.4924297	{"bid": 41.82158559163419}
1719408275.4929051	{"bid": 43.91561789653156}
1719408275.4995418	{"bid": 41.78482975536656}
1719408275.5019584	{"bid": 37.33353649132272}
1719408275.5026553	{"bid": 41.97379354667671}
1719408275.591748	{"bid": 37.85573425060141}
1719408275.5934153	{"bid": 32.94675187522561}
1719408275.5959542	{"bid": 38.88154689829438}
1719408275.5962553	{"bid": 38.42861412773215}
1719408275.5998807	{"bid": 33.142903378866876}
1719408275.6715305	{"bid": 32.6500893970724}
1719408275.6815114	{"bid": 35.63739103015039}
1719408275.6826992	{"bid": 34.74435555232351}
1719408275.6833868	{"bid": 30.342224932339498}
1719408275.6851747	{"bid": 33.77599924711355}
1719408275.7550097	{"bid": 27.568583860314803}
1719408275.7593217	{"bid": 24.306648148164278}
1719408275.7607532	{"bid": 22.792943122435574}
1719408275.7662637	{"bid": 25.57293265064964}
1719408275.7722604	{"bid": 26.7027683151158}
