1724650270.6835034	{"bid": 37.24624339794115}
1724650270.6842663	{"bid": 35.18996500814366}
1724650270.6874082	{"bid": 36.78558667439964}
1724650270.6876838	{"bid": 33.90248814494041}
1724650270.6879961	{"bid": 36.73071429174138}
1724650270.7104182	{"bid": 42.38595524783446}
1724650270.7123098	{"bid": 41.67369078008538}
1724650270.7125933	{"bid": 43.71402758608571}
1724650270.712635	{"bid": 42.567482316820445}
1724650270.7139559	{"bid": 43.76636593117717}
1724650270.733566	{"bid": 31.152590584800606}
1724650270.7390425	{"bid": 28.366469099894395}
1724650270.739128	{"bid": 28.458363978399248}
1724650270.7398682	{"bid": 27.389208725849148}
1724650270.7415059	{"bid": 32.34285565053252}
1724650270.7649877	{"bid": 32.85786754521065}
1724650270.7676964	{"bid": 30.86682274364954}
1724650270.7679908	{"bid": 32.10867635596187}
1724650270.7689662	{"bid": 28.13892676696174}
1724650270.7714446	{"bid": 27.23472247516148}
1724650270.7919347	{"bid": 42.45786434276987}
1724650270.7970557	{"bid": 38.47648239672245}
1724650270.7976255	{"bid": 41.10638092825216}
1724650270.7977788	{"bid": 39.866937349182095}
1724650270.7987533	{"bid": 41.01296694338286}
1724650270.8236313	{"bid": 37.47490182058071}
1724650270.8239348	{"bid": 35.66077883982029}
1724650270.8246188	{"bid": 31.371238972508742}
1724650270.8246539	{"bid": 37.884873534914604}
1724650270.8255758	{"bid": 34.531311320642075}
1724650270.846094	{"bid": 27.11080055641173}
1724650270.8507433	{"bid": 23.01455599211008}
1724650270.8509493	{"bid": 28.34901645845442}
1724650270.8521576	{"bid": 27.4705358645349}
1724650270.8534746	{"bid": 25.368378806701294}
1724650270.8758419	{"bid": 47.79409677353436}
1724650270.8761113	{"bid": 48.729591331525825}
1724650270.877065	{"bid": 46.50686339585413}
1724650270.8774989	{"bid": 44.57794084021119}
1724650270.8778064	{"bid": 47.991648337567675}
1724650270.9010963	{"bid": 23.951966900681633}
1724650270.9056118	{"bid": 26.74292758789964}
1724650270.907025	{"bid": 26.064879068714262}
1724650270.9077475	{"bid": 24.869905826501697}
1724650270.9078197	{"bid": 22.711161305389247}
1724650270.9489703	{"bid": 34.270558718564075}
1724650270.9547937	{"bid": 37.1136524965103}
1724650270.9553928	{"bid": 39.354010698426734}
1724650270.955763	{"bid": 34.230474300767554}
1724650270.9562128	{"bid": 35.264325763189284}
